TERM,TERM_DESC,SUBJ,NUMB,class,CRN,INSTRUCTOR,AP,A,AM,BP,B,BM,CP,C,CM,DP,D,DM,F,P,N,OTHER,W,TOT_NON_W,atot,btot,ctot,dtot,ftot,tot,aprec,bprec,cprec,dprec,fprec
201304,Summer 2014,PHIL,213,PHIL213,47711,"Goehring, Billy",1,7,4,1,3,2,0,1,0,0,0,0,0,0,0,1,0,20,12,6,1,0,0,19,63.15789474,31.57894737,5.263157895,0,0
201402,Winter 2015,PHIL,213,PHIL213,26008,"Duvernoy, Russell J.",0,5,9,7,2,2,3,2,0,0,0,1,0,4,0,0,1,35,14,11,5,1,0,31,45.16129032,35.48387097,16.12903226,3.225806452,0
201404,Summer 2015,PHIL,213,PHIL213,41771,"Goehring, Billy",0,6,3,2,1,0,0,1,0,0,0,0,0,0,0,0,1,13,9,3,1,0,0,13,69.23076923,23.07692308,7.692307692,0,0
201502,Winter 2016,PHIL,213,PHIL213,24891,"Ibrahimhakkioglu, Fulden",0,14,7,4,2,2,1,0,1,0,0,0,1,3,0,0,0,35,21,8,2,0,1,32,65.625,25,6.25,0,3.125
201301,Fall 2013,PHIL,216,PHIL216,16926,"Pratt, Scott",4,7,0,5,4,2,3,4,0,0,0,0,0,2,1,0,3,32,11,11,7,0,0,29,37.93103448,37.93103448,24.13793103,0,0
201303,Spring 2014,PHIL,216,PHIL216,38962,"Eichler, Lauren",0,2,5,7,8,8,2,1,0,1,0,0,3,1,2,0,1,40,7,23,3,1,3,37,18.91891892,62.16216216,8.108108108,2.702702703,8.108108108
201401,Fall 2014,PHIL,216,PHIL216,15024,"Zack, Naomi",1,3,6,3,6,2,1,3,0,0,0,0,0,4,0,0,0,29,10,11,4,0,0,25,40,44,16,0,0
201502,Winter 2016,PHIL,216,PHIL216,25991,"Balskus, Elizabeth Frances",0,7,7,12,13,10,5,4,1,0,0,0,2,4,1,3,8,69,14,35,10,0,2,61,22.95081967,57.37704918,16.39344262,0,3.278688525
201503,Spring 2016,PHIL,216,PHIL216,35863,"Brence, Steven Barry",0,7,6,15,4,0,0,0,0,0,0,0,0,3,0,0,0,35,13,19,0,0,0,32,40.625,59.375,0,0,0
201301,Fall 2013,PHIL,307,PHIL307,15756,"Brence, Steven Barry",0,7,8,14,22,12,7,3,3,0,0,1,3,2,0,0,2,82,15,48,13,1,3,80,18.75,60,16.25,1.25,3.75
201401,Fall 2014,PHIL,307,PHIL307,15025,"Brence, Steven Barry",0,6,7,10,10,5,2,2,1,0,0,0,2,0,0,0,2,45,13,25,5,0,2,45,28.88888889,55.55555556,11.11111111,0,4.444444444
201501,Fall 2015,PHIL,307,PHIL307,14942,"Brence, Steven Barry",0,4,6,8,7,11,9,2,1,0,2,0,0,2,1,0,2,53,10,26,12,2,0,50,20,52,24,4,0
201402,Winter 2015,PHIL,308,PHIL308,25921,"Brence, Steven Barry",0,4,3,11,9,3,1,0,1,0,0,0,1,2,0,0,1,35,7,23,2,0,1,33,21.21212121,69.6969697,6.060606061,0,3.03030303
201502,Winter 2016,PHIL,308,PHIL308,24892,"Busk, Larry Alan",2,6,5,2,12,0,0,0,0,0,0,0,0,1,0,1,3,29,13,14,0,0,0,27,48.14814815,51.85185185,0,0,0
201504,Summer 2016,PHIL,309,PHIL309,42446,"Warnek, Peter",0,2,1,2,1,2,0,0,0,0,0,0,0,2,0,1,0,11,3,5,0,0,0,8,37.5,62.5,0,0,0
201301,Fall 2013,PHIL,310,PHIL310,15761,"Warnek, Peter",1,17,18,17,14,10,6,2,1,0,1,0,0,2,1,0,4,90,36,41,9,1,0,87,41.37931034,47.12643678,10.34482759,1.149425287,0
201401,Fall 2014,PHIL,310,PHIL310,15030,"Warnek, Peter",1,4,8,12,10,8,9,3,2,0,0,0,1,1,0,0,2,59,13,30,14,0,1,58,22.4137931,51.72413793,24.13793103,0,1.724137931
201501,Fall 2015,PHIL,310,PHIL310,14945,"Stawarska, Beata",0,18,9,5,9,10,1,0,0,1,0,0,1,0,1,0,1,55,27,24,1,1,1,54,50,44.44444444,1.851851852,1.851851852,1.851851852
201302,Winter 2014,PHIL,311,PHIL311,26058,"Stawarska, Beata",3,13,16,11,17,6,8,7,2,0,0,0,3,3,1,1,2,91,32,34,17,0,3,86,37.20930233,39.53488372,19.76744186,0,3.488372093
201402,Winter 2015,PHIL,311,PHIL311,24867,"Stawarska, Beata",0,4,8,13,14,16,3,5,4,0,0,0,1,3,1,0,2,72,12,43,12,0,1,68,17.64705882,63.23529412,17.64705882,0,1.470588235
201502,Winter 2016,PHIL,311,PHIL311,24893,"Zambrana, Rocio C.",1,7,6,6,8,5,4,0,4,0,1,0,1,1,0,0,2,44,14,19,8,1,1,43,32.55813953,44.18604651,18.60465116,2.325581395,2.325581395
201303,Spring 2014,PHIL,312,PHIL312,37361,"Zambrana, Rocio C.",0,6,7,15,13,14,6,1,3,0,0,0,1,3,0,0,4,69,13,42,10,0,1,66,19.6969697,63.63636364,15.15151515,0,1.515151515
201403,Spring 2015,PHIL,312,PHIL312,34875,"Zambrana, Rocio C.",0,7,8,7,14,8,5,3,1,0,0,0,1,6,2,0,4,62,15,29,9,0,1,54,27.77777778,53.7037037,16.66666667,0,1.851851852
201503,Spring 2016,PHIL,312,PHIL312,34856,"Mann, Bonnie J.",0,5,5,9,9,9,3,3,1,0,0,0,4,4,3,2,3,57,10,27,7,0,4,48,20.83333333,56.25,14.58333333,0,8.333333333
201302,Winter 2014,PHIL,315,PHIL315,26065,"Ibrahimhakkioglu, Fulden",0,3,3,3,10,2,2,2,1,0,0,0,1,0,2,0,2,29,6,15,5,0,1,27,22.22222222,55.55555556,18.51851852,0,3.703703704
201401,Fall 2014,PHIL,315,PHIL315,16425,"Ferrari, Martina",5,10,1,0,7,0,0,1,0,0,0,0,2,2,0,0,0,28,16,7,1,0,2,26,61.53846154,26.92307692,3.846153846,0,7.692307692
201501,Fall 2015,PHIL,315,PHIL315,14950,"Ferrari, Martina",1,4,4,3,5,8,4,1,1,0,0,0,0,0,1,0,0,32,9,16,6,0,0,31,29.03225806,51.61290323,19.35483871,0,0
201502,Winter 2016,PHIL,315,PHIL315,26392,"Warnek, Peter",0,5,2,4,5,1,0,1,0,0,0,0,0,0,0,0,5,18,7,10,1,0,0,18,38.88888889,55.55555556,5.555555556,0,0
201304,Summer 2014,PHIL,320,PHIL320,47294,"Fitzpatrick, Devin Robinson",0,5,2,3,2,3,0,0,0,0,0,0,0,2,0,1,3,18,7,8,0,0,0,15,46.66666667,53.33333333,0,0,0
201502,Winter 2016,PHIL,320,PHIL320,26000,"Johnson, Mark",0,3,8,7,4,5,0,3,0,0,0,0,1,1,0,0,1,32,11,16,3,0,1,31,35.48387097,51.61290323,9.677419355,0,3.225806452
201401,Fall 2014,PHIL,322,PHIL322,16427,"Alfano, Mark Robert",1,1,2,5,3,0,0,1,0,1,0,0,0,0,1,0,0,15,4,8,1,1,0,14,28.57142857,57.14285714,7.142857143,7.142857143,0
201301,Fall 2013,PHIL,323,PHIL323,17028,"Logan, Katherine Diane",0,1,1,5,4,5,2,0,0,0,0,0,4,6,2,0,6,30,2,14,2,0,4,22,9.090909091,63.63636364,9.090909091,0,18.18181818
201501,Fall 2015,PHIL,323,PHIL323,16218,"Pratt, Scott",0,5,3,6,7,4,3,1,0,0,1,1,0,1,1,0,2,33,8,17,4,2,0,31,25.80645161,54.83870968,12.90322581,6.451612903,0
201302,Winter 2014,PHIL,325,PHIL325,26069,"Pratt, Scott",0,6,13,5,7,8,7,1,4,0,0,0,7,5,2,0,3,65,19,20,12,0,7,58,32.75862069,34.48275862,20.68965517,0,12.06896552
201402,Winter 2015,PHIL,325,PHIL325,24875,"Cook, Anna Helen",0,8,18,10,6,8,7,6,4,0,1,1,2,2,1,0,6,74,26,24,17,2,2,71,36.61971831,33.8028169,23.94366197,2.816901408,2.816901408
201502,Winter 2016,PHIL,325,PHIL325,24898,"Akbar Akhgari, Paria",2,1,5,3,0,5,2,3,1,0,2,0,1,0,0,1,0,26,8,8,6,2,1,25,32,32,24,8,4
201502,Winter 2016,PHIL,325,PHIL325,27169,"Craig, David Alexander",3,3,4,4,9,4,1,3,0,0,1,0,1,0,0,0,1,33,10,17,4,1,1,33,30.3030303,51.51515152,12.12121212,3.03030303,3.03030303
201503,Spring 2016,PHIL,325,PHIL325,35866,"Zack, Naomi",3,13,7,0,5,2,1,0,1,0,0,0,0,1,0,1,0,34,23,7,2,0,0,32,71.875,21.875,6.25,0,0
201402,Winter 2015,PHIL,330,PHIL330,25930,"Vallega, Alejandro",2,8,3,4,2,0,0,0,1,1,0,0,0,1,0,0,0,22,13,6,1,1,0,21,61.9047619,28.57142857,4.761904762,4.761904762,0
201401,Fall 2014,PHIL,331,PHIL331,16431,"Brence, Steven Barry",0,20,3,0,1,1,0,0,0,0,0,0,0,1,0,2,2,28,23,2,0,0,0,25,92,8,0,0,0
201302,Winter 2014,PHIL,332,PHIL332,27117,"Brence, Steven Barry",0,13,14,4,7,3,1,2,0,0,1,0,2,1,1,0,2,49,27,14,3,1,2,47,57.44680851,29.78723404,6.382978723,2.127659574,4.255319149
201304,Summer 2014,PHIL,332,PHIL332,47710,"Brence, Steven Barry",0,0,4,5,6,3,6,0,0,0,0,0,1,4,0,0,1,29,4,14,6,0,1,25,16,56,24,0,4
201403,Spring 2015,PHIL,332,PHIL332,35936,"Brence, Steven Barry",0,3,8,5,7,3,3,3,1,0,2,2,1,1,1,0,2,40,11,15,7,4,1,38,28.94736842,39.47368421,18.42105263,10.52631579,2.631578947
201404,Summer 2015,PHIL,332,PHIL332,41773,"Brence, Steven Barry",0,1,5,3,6,8,1,0,1,0,1,0,1,2,0,1,2,30,6,17,2,1,1,27,22.22222222,62.96296296,7.407407407,3.703703704,3.703703704
201503,Spring 2016,PHIL,332,PHIL332,34861,"Brence, Steven Barry",0,7,5,7,9,4,6,1,1,0,0,0,3,3,0,1,6,47,12,20,8,0,3,43,27.90697674,46.51162791,18.60465116,0,6.976744186
201504,Summer 2016,PHIL,332,PHIL332,41741,"Holmes, John Alan",0,3,1,1,3,1,0,0,0,0,0,0,1,0,0,0,4,10,4,5,0,0,1,10,40,50,0,0,10
201302,Winter 2014,PHIL,335,PHIL335,26076,"Morar, Nicolae C.",5,4,1,16,8,2,2,0,1,0,1,0,0,3,1,0,3,44,10,26,3,1,0,40,25,65,7.5,2.5,0
201402,Winter 2015,PHIL,335,PHIL335,25933,"Burke, Megan Mae",0,5,5,4,12,3,3,1,0,1,0,0,2,1,0,0,1,37,10,19,4,1,2,36,27.77777778,52.77777778,11.11111111,2.777777778,5.555555556
201403,Spring 2015,PHIL,335,PHIL335,35941,"Morar, Nicolae C.",0,7,6,2,5,3,5,5,0,0,0,0,0,0,1,0,0,34,13,10,10,0,0,33,39.39393939,30.3030303,30.3030303,0,0
201501,Fall 2015,PHIL,335,PHIL335,16554,"Brence, Steven Barry",0,2,11,15,13,8,0,0,0,1,0,0,0,0,0,0,0,50,13,36,0,1,0,50,26,72,0,2,0
201303,Spring 2014,PHIL,340,PHIL340,37373,"Craig, David Alexander",0,17,14,9,17,4,10,2,1,0,0,0,4,0,0,1,2,79,31,30,13,0,4,78,39.74358974,38.46153846,16.66666667,0,5.128205128
201304,Summer 2014,PHIL,340,PHIL340,47709,"Christion Myers, Timothy Charles",1,9,3,3,2,1,1,1,0,0,0,0,0,0,0,0,0,21,13,6,2,0,0,21,61.9047619,28.57142857,9.523809524,0,0
201401,Fall 2014,PHIL,340,PHIL340,16814,"Toadvine, Theodore A.",0,4,1,4,11,2,3,2,2,0,0,0,1,3,0,0,2,33,5,17,7,0,1,30,16.66666667,56.66666667,23.33333333,0,3.333333333
201403,Spring 2015,PHIL,340,PHIL340,34882,"Pack, Justin",0,8,5,10,15,14,10,18,4,2,2,2,3,11,4,0,1,108,13,39,32,6,3,93,13.97849462,41.93548387,34.40860215,6.451612903,3.225806452
201404,Summer 2015,PHIL,340,PHIL340,41774,"Craig, David Alexander",0,2,2,3,5,1,1,2,2,0,1,0,0,0,0,0,0,19,4,9,5,1,0,19,21.05263158,47.36842105,26.31578947,5.263157895,0
201501,Fall 2015,PHIL,340,PHIL340,14953,"Brence, Steven Barry",2,20,3,0,4,3,0,0,1,0,0,0,0,0,0,0,1,33,25,7,1,0,0,33,75.75757576,21.21212121,3.03030303,0,0
201502,Winter 2016,PHIL,340,PHIL340,26004,"Duvernoy, Russell J.",0,21,23,17,4,6,2,1,1,0,1,0,1,0,0,0,0,77,44,27,4,1,1,77,57.14285714,35.06493506,5.194805195,1.298701299,1.298701299
201504,Summer 2016,PHIL,340,PHIL340,41742,"Burke, Megan Mae",0,2,4,2,1,1,1,0,0,0,0,0,1,0,0,0,1,12,6,4,1,0,1,12,50,33.33333333,8.333333333,0,8.333333333
201302,Winter 2014,PHIL,342,PHIL342,26077,"Vallega, Alejandro",0,3,2,5,8,3,4,1,0,0,0,0,0,0,0,0,1,26,5,16,5,0,0,26,19.23076923,61.53846154,19.23076923,0,0
201402,Winter 2015,PHIL,342,PHIL342,24890,"Vallega, Alejandro",1,6,4,7,4,2,0,1,1,1,0,0,1,1,0,0,3,29,11,13,2,1,1,28,39.28571429,46.42857143,7.142857143,3.571428571,3.571428571
201501,Fall 2015,PHIL,342,PHIL342,16378,"Zambrana, Rocio C.",1,2,4,3,5,0,1,0,0,0,0,0,0,4,0,0,0,20,7,8,1,0,0,16,43.75,50,6.25,0,0
201302,Winter 2014,PHIL,343,PHIL343,27122,"Zambrana, Rocio C.",3,3,8,7,3,0,0,0,0,1,0,0,1,0,0,0,2,26,14,10,0,1,1,26,53.84615385,38.46153846,0,3.846153846,3.846153846
201403,Spring 2015,PHIL,343,PHIL343,37041,"Brence, Steven Barry",0,3,5,5,4,2,2,0,0,0,1,0,0,1,0,0,1,23,8,11,2,1,0,22,36.36363636,50,9.090909091,4.545454545,0
201503,Spring 2016,PHIL,344,PHIL344,35868,"Vallega-Neu, Daniela",1,0,9,4,7,10,3,5,1,2,2,0,0,0,0,0,3,44,10,21,9,4,0,44,22.72727273,47.72727273,20.45454545,9.090909091,0
201303,Spring 2014,PHIL,345,PHIL345,37382,"Vallega-Neu, Daniela",0,4,2,4,10,13,4,0,0,0,0,0,0,5,0,5,1,47,6,27,4,0,0,37,16.21621622,72.97297297,10.81081081,0,0
201403,Spring 2015,PHIL,345,PHIL345,34887,"Warnek, Peter",0,2,4,2,6,4,3,2,4,0,1,1,6,1,0,0,1,36,6,12,9,2,6,35,17.14285714,34.28571429,25.71428571,5.714285714,17.14285714
201302,Winter 2014,PHIL,350,PHIL350,27123,"Stocker, Susan Sylar",0,10,4,6,4,0,0,0,0,0,0,0,1,1,0,0,2,26,14,10,0,0,1,25,56,40,0,0,4
201502,Winter 2016,PHIL,350,PHIL350,26009,"Bodin, Paul Louis",0,3,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,11,5,6,0,0,0,11,45.45454545,54.54545455,0,0,0
201402,Winter 2015,PHIL,399,PHIL399,24895,"Billingsley, Amy Rose",0,10,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,4,0,0,0,16,75,25,0,0,0
201501,Fall 2015,PHIL,399,PHIL399,17283,"Bodin, Paul Louis",0,3,1,2,4,0,0,0,0,0,0,0,0,0,0,2,2,12,4,6,0,0,0,10,40,60,0,0,0
201502,Winter 2016,PHIL,399,PHIL399,24912,"Vallega, Alejandro",1,17,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,24,19,5,0,0,0,24,79.16666667,20.83333333,0,0,0
201301,Fall 2013,PHIL,407,PHIL407,16932,"Johnson, Mark",0,5,6,0,1,1,0,1,0,0,0,0,0,0,0,0,3,14,11,2,1,0,0,14,78.57142857,14.28571429,7.142857143,0,0
201303,Spring 2014,PHIL,407,PHIL407,39065,"Pratt, Scott",0,0,2,1,3,5,1,2,0,0,0,0,0,3,0,0,1,17,2,9,3,0,0,14,14.28571429,64.28571429,21.42857143,0,0
201403,Spring 2015,PHIL,407,PHIL407,35942,"Stawarska, Beata",0,6,1,5,1,0,0,0,0,0,0,0,1,2,0,0,0,16,7,6,0,0,1,14,50,42.85714286,0,0,7.142857143
201503,Spring 2016,PHIL,407,PHIL407,35873,"Zack, Naomi",1,3,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,11,6,3,1,0,0,10,60,30,10,0,0
201401,Fall 2014,PHIL,410,PHIL410,16432,"Koopman, Colin Wiebren",0,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,1,13,8,5,0,0,0,13,61.53846154,38.46153846,0,0,0
201502,Winter 2016,PHIL,410,PHIL410,26109,"Zack, Naomi",1,1,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,12,6,6,0,0,0,12,50,50,0,0,0
201503,Spring 2016,PHIL,410,PHIL410,35874,"Koopman, Colin Wiebren",0,4,3,1,1,0,0,0,0,0,0,0,0,2,0,0,5,11,7,2,0,0,0,9,77.77777778,22.22222222,0,0,0
201303,Spring 2014,PHIL,420,PHIL420,38966,"Warnek, Peter",1,3,4,4,2,3,0,1,0,0,0,0,0,0,1,0,1,19,8,9,1,0,0,18,44.44444444,50,5.555555556,0,0
201302,Winter 2014,PHIL,421,PHIL421,26093,"Warnek, Peter",0,6,7,3,1,0,0,0,0,0,0,0,3,0,0,0,1,20,13,4,0,0,3,20,65,20,0,0,15
201502,Winter 2016,PHIL,421,PHIL421,26110,"Johnson, Mark",0,11,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,20,14,6,0,0,0,20,70,30,0,0,0
201403,Spring 2015,PHIL,425,PHIL425,35945,"Warnek, Peter",0,1,2,1,2,5,2,1,2,0,0,0,1,2,0,0,2,19,3,8,5,0,1,17,17.64705882,47.05882353,29.41176471,0,5.882352941
201301,Fall 2013,PHIL,433,PHIL433,16935,"Vallega-Neu, Daniela",0,9,0,2,3,1,0,0,0,0,0,0,1,0,0,0,1,16,9,6,0,0,1,16,56.25,37.5,0,0,6.25
201302,Winter 2014,PHIL,433,PHIL433,26094,"Zack, Naomi",0,4,0,5,0,1,2,0,0,0,0,0,0,0,0,1,1,13,4,6,2,0,0,12,33.33333333,50,16.66666667,0,0
201402,Winter 2015,PHIL,433,PHIL433,25958,"McKenna, Erin",0,3,2,2,4,1,0,0,0,0,0,0,0,0,0,0,3,12,5,7,0,0,0,12,41.66666667,58.33333333,0,0,0
201503,Spring 2016,PHIL,443,PHIL443,35878,"Pratt, Scott",0,9,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,15,12,2,0,0,0,14,85.71428571,14.28571429,0,0,0
201301,Fall 2013,PHIL,451,PHIL451,18138,"Pratt, Scott",0,7,3,3,4,3,1,0,0,0,0,0,0,1,0,0,0,22,10,10,1,0,0,21,47.61904762,47.61904762,4.761904762,0,0
201503,Spring 2016,PHIL,451,PHIL451,35879,"Zack, Naomi",0,6,5,2,6,1,0,2,1,0,1,0,0,0,0,0,1,24,11,9,3,1,0,24,45.83333333,37.5,12.5,4.166666667,0
201301,Fall 2013,PHIL,452,PHIL452,16939,"Zambrana, Rocio C.",1,6,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,5,0,0,0,20,75,25,0,0,0
201303,Spring 2014,PHIL,453,PHIL453,37397,"Warnek, Peter",1,9,1,3,3,1,0,0,0,0,0,0,0,2,0,0,0,20,11,7,0,0,0,18,61.11111111,38.88888889,0,0,0
201401,Fall 2014,PHIL,453,PHIL453,16445,"Zambrana, Rocio C.",0,4,1,5,2,0,0,0,0,0,0,0,1,0,1,0,3,14,5,7,0,0,1,13,38.46153846,53.84615385,0,0,7.692307692
201501,Fall 2015,PHIL,453,PHIL453,14963,"Johnson, Mark",1,1,7,5,1,2,1,0,0,0,0,0,2,0,0,0,0,20,9,8,1,0,2,20,45,40,5,0,10
201301,Fall 2013,PHIL,463,PHIL463,15790,"Mann, Bonnie J.",0,5,3,1,3,3,0,0,0,0,0,0,1,1,0,1,2,18,8,7,0,0,1,16,50,43.75,0,0,6.25
201302,Winter 2014,PHIL,463,PHIL463,26096,"Zack, Naomi",0,3,1,3,3,2,1,0,1,0,0,0,0,1,0,0,0,15,4,8,2,0,0,14,28.57142857,57.14285714,14.28571429,0,0
201302,Winter 2014,PHIL,463,PHIL463,27127,"Vallega-Neu, Daniela",0,2,3,3,0,1,0,0,0,0,0,0,0,0,0,1,4,10,5,4,0,0,0,9,55.55555556,44.44444444,0,0,0
201303,Spring 2014,PHIL,463,PHIL463,37398,"Stawarska, Beata",0,5,1,2,2,1,1,0,0,0,0,0,0,0,0,1,1,13,6,5,1,0,0,12,50,41.66666667,8.333333333,0,0
201303,Spring 2014,PHIL,463,PHIL463,37399,"Zambrana, Rocio C.",1,4,2,5,1,0,1,2,1,0,0,0,0,0,1,1,2,19,7,6,4,0,0,17,41.17647059,35.29411765,23.52941176,0,0
201401,Fall 2014,PHIL,463,PHIL463,16461,"Stawarska, Beata",2,2,6,2,4,0,0,0,0,0,0,0,1,0,0,0,2,17,10,6,0,0,1,17,58.82352941,35.29411765,0,0,5.882352941
201401,Fall 2014,PHIL,463,PHIL463,16468,"Mann, Bonnie J.",2,4,3,4,0,0,0,2,1,0,0,0,0,1,0,0,1,17,9,4,3,0,0,16,56.25,25,18.75,0,0
201402,Winter 2015,PHIL,463,PHIL463,25960,"Pratt, Scott",0,1,2,5,4,1,4,0,1,0,0,0,0,1,1,0,0,20,3,10,5,0,0,18,16.66666667,55.55555556,27.77777778,0,0
201402,Winter 2015,PHIL,463,PHIL463,25974,"Vallega, Alejandro",1,1,4,1,1,0,1,3,1,0,0,0,0,0,0,0,3,13,6,2,5,0,0,13,46.15384615,15.38461538,38.46153846,0,0
201403,Spring 2015,PHIL,463,PHIL463,34903,"Johnson, Mark",1,14,2,2,0,0,0,0,0,0,0,0,1,1,0,0,2,21,17,2,0,0,1,20,85,10,0,0,5
201503,Spring 2016,PHIL,463,PHIL463,34886,"Zambrana, Rocio C.",0,7,4,1,3,0,1,0,0,0,0,0,0,0,0,1,0,17,11,4,1,0,0,16,68.75,25,6.25,0,0
201501,Fall 2015,PHIL,553,PHIL553,14970,"Zack, Naomi",1,3,1,2,2,0,0,0,0,0,0,0,0,1,0,1,0,11,5,4,0,0,0,9,55.55555556,44.44444444,0,0,0
201501,Fall 2015,PHIL,607,PHIL607,14982,"McKenna, Erin",2,5,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,16,15,1,0,0,0,16,93.75,6.25,0,0,0
201502,Winter 2016,PHIL,607,PHIL607,24941,"Stawarska, Beata",0,8,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,17,10,6,0,0,0,16,62.5,37.5,0,0,0
201403,Spring 2015,PHIL,615,PHIL615,34920,"Johnson, Mark",2,8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,2,0,0,0,14,85.71428571,14.28571429,0,0,0
201303,Spring 2014,PHIL,658,PHIL658,38974,"Shahir, Bijan Yaghoubi",1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,9,1,0,0,0,10,90,10,0,0,0
201301,Fall 2013,PHYS,101,PHYS101,15815,"Shahir, Bijan Yaghoubi",8,25,26,38,38,27,13,12,6,2,2,2,4,10,8,0,4,221,59,103,31,6,4,203,29.06403941,50.73891626,15.27093596,2.955665025,1.97044335
201303,Spring 2014,PHYS,101,PHYS101,37420,"Shahir, Bijan Yaghoubi",11,17,10,15,40,23,20,23,15,2,6,7,7,16,9,2,1,223,38,78,58,15,7,196,19.3877551,39.79591837,29.59183673,7.653061224,3.571428571
201401,Fall 2014,PHYS,101,PHYS101,15070,"Shahir, Bijan Yaghoubi",5,18,17,13,32,24,16,28,9,4,4,3,6,22,12,0,3,213,40,69,53,11,6,179,22.34636872,38.54748603,29.60893855,6.145251397,3.351955307
201403,Spring 2015,PHYS,101,PHYS101,34923,"Shahir, Bijan Yaghoubi",15,17,19,31,26,22,12,19,4,5,0,2,7,20,11,0,5,210,51,79,35,7,7,179,28.49162011,44.13407821,19.55307263,3.910614525,3.910614525
201501,Fall 2015,PHYS,101,PHYS101,14986,"Corwin, Eric Isaac",30,22,16,23,28,14,16,13,10,1,4,3,9,14,10,0,2,213,68,65,39,8,9,189,35.97883598,34.39153439,20.63492063,4.232804233,4.761904762
201502,Winter 2016,PHYS,101,PHYS101,26463,"Shahir, Bijan Yaghoubi",0,10,10,7,15,10,11,12,5,1,0,0,2,7,4,0,4,94,20,32,28,1,2,83,24.09638554,38.55421687,33.73493976,1.204819277,2.409638554
201503,Spring 2016,PHYS,101,PHYS101,34906,"Shahir, Bijan Yaghoubi",17,18,12,18,27,24,13,9,5,0,2,1,4,33,8,0,2,191,47,69,27,3,4,150,31.33333333,46,18,2,2.666666667
201302,Winter 2014,PHYS,102,PHYS102,26114,"Shahir, Bijan Yaghoubi",5,15,16,12,36,17,16,15,20,3,5,2,3,13,16,0,10,194,36,65,51,10,3,165,21.81818182,39.39393939,30.90909091,6.060606061,1.818181818
201402,Winter 2015,PHYS,102,PHYS102,24929,"Shahir, Bijan Yaghoubi",6,7,10,4,18,15,17,20,13,2,8,3,5,31,15,0,5,174,23,37,50,13,5,128,17.96875,28.90625,39.0625,10.15625,3.90625
201502,Winter 2016,PHYS,102,PHYS102,24944,"Steck, Daniel A.",3,9,12,11,10,23,16,12,8,3,3,3,3,26,19,0,4,161,24,44,36,9,3,116,20.68965517,37.93103448,31.03448276,7.75862069,2.586206897
201301,Fall 2013,PHYS,152,PHYS152,15816,"Jenkins, Timothy",4,10,8,13,11,14,10,19,8,0,1,2,3,28,2,0,8,133,22,38,37,3,3,103,21.3592233,36.89320388,35.9223301,2.912621359,2.912621359
201304,Summer 2014,PHYS,152,PHYS152,47310,"Steck, Daniel A.",1,6,6,6,15,0,1,0,0,0,1,0,0,2,1,1,1,40,13,21,1,1,0,36,36.11111111,58.33333333,2.777777778,2.777777778,0
201401,Fall 2014,PHYS,152,PHYS152,15071,"Jenkins, Timothy",6,9,13,8,16,14,17,7,12,0,0,1,1,25,10,0,3,139,28,38,36,1,1,104,26.92307692,36.53846154,34.61538462,0.961538462,0.961538462
201404,Summer 2015,PHYS,152,PHYS152,41786,"Steck, Daniel A.",1,4,2,3,13,0,0,3,0,0,0,0,0,2,0,0,1,28,7,16,3,0,0,26,26.92307692,61.53846154,11.53846154,0,0
201501,Fall 2015,PHYS,152,PHYS152,14987,"Jenkins, Timothy",9,10,2,19,12,12,9,7,4,1,1,1,1,14,5,0,7,107,21,43,20,3,1,88,23.86363636,48.86363636,22.72727273,3.409090909,1.136363636
201504,Summer 2016,PHYS,152,PHYS152,41754,"Taylor, Richard Philip",1,5,0,1,8,1,0,2,0,0,1,0,0,2,0,0,2,21,6,10,2,1,0,19,31.57894737,52.63157895,10.52631579,5.263157895,0
201303,Spring 2014,PHYS,153,PHYS153,37421,"Taylor, Richard Philip",15,21,4,16,37,5,17,32,3,0,2,0,4,47,14,0,7,217,40,58,52,2,4,156,25.64102564,37.17948718,33.33333333,1.282051282,2.564102564
201403,Spring 2015,PHYS,153,PHYS153,34924,"Haydock, Roger",14,20,4,23,35,2,23,21,3,0,3,0,7,36,17,0,9,208,38,60,47,3,7,155,24.51612903,38.70967742,30.32258065,1.935483871,4.516129032
201503,Spring 2016,PHYS,153,PHYS153,34907,"Bothun, Gregory",6,2,5,3,4,2,3,8,8,0,0,0,4,13,4,5,7,67,13,9,19,0,4,45,28.88888889,20,42.22222222,0,8.888888889
201302,Winter 2014,PHYS,155,PHYS155,27166,"Corwin, Eric Isaac",1,12,19,14,13,13,5,4,0,0,0,0,0,4,1,3,2,89,32,40,9,0,0,81,39.50617284,49.38271605,11.11111111,0,0
